t,vida
2.0338,999140.0
2.0502,999140.0
2.0675,999140.0
2.0836,999140.0
2.1005,999140.0
2.1173,999140.0
2.1338,999135.0
2.1503,999135.0
2.1669,999135.0
2.1839,999135.0
2.2002,999135.0
2.2170,999135.0
2.2335,999135.0
2.2503,999135.0
2.2673,999135.0
2.2835,999135.0
2.3008,999135.0
2.3171,999135.0
2.3336,999135.0
2.3507,999135.0
2.3671,999135.0
2.3836,999135.0
2.4007,999135.0
2.4171,999135.0
2.4338,999135.0
2.4504,999135.0
2.4671,999135.0
2.4835,999135.0
2.5002,999135.0
2.5169,999135.0
2.5336,999135.0
2.5503,999135.0
2.5669,999135.0
2.5839,999135.0
2.6004,999135.0
2.6173,999135.0
2.6335,999135.0
2.6504,999135.0
2.6672,999135.0
2.6837,999135.0
2.7001,999135.0
2.7172,999135.0
2.7337,999135.0
2.7504,999135.0
2.7671,999135.0
2.7841,999135.0
2.8001,999135.0
2.8169,999135.0
2.8338,999135.0
2.8503,999135.0
2.8670,999135.0
2.8836,999135.0
2.9004,999130.0
2.9169,999130.0
2.9340,999130.0
2.9505,999130.0
2.9670,999125.0
2.9838,999125.0
3.0001,999120.0
3.0172,999120.0
3.0338,999120.0
3.0502,999120.0
3.0672,999115.0
3.0837,999115.0
3.1005,999115.0
3.1172,999115.0
3.1336,999115.0
3.1500,999115.0
3.1673,999115.0
3.1838,999115.0
3.2006,999110.0
3.2172,999110.0
3.2338,999110.0
3.2506,999110.0
3.2669,999105.0
3.2838,999105.0
3.3003,999105.0
3.3168,999105.0
3.3336,999105.0
3.3502,999105.0
3.3672,999105.0
3.3839,999105.0
3.4001,999105.0
3.4170,999105.0
3.4335,999105.0
3.4502,999105.0
3.4672,999105.0
3.4840,999105.0
3.5002,999105.0
3.5171,999105.0
3.5335,999105.0
3.5504,999105.0
3.5671,999105.0
3.5834,999105.0
3.6003,999105.0
3.6172,999105.0
3.6337,999105.0
3.6503,999105.0
3.6671,999105.0
3.6834,999105.0
3.7004,999105.0
3.7174,999105.0
3.7340,999105.0
3.7501,999105.0
3.7668,999105.0
3.7840,999105.0
3.8003,999105.0
3.8172,999105.0
3.8336,999105.0
3.8503,999105.0
3.8672,999105.0
3.8835,999105.0
3.9006,999105.0
3.9171,999105.0
3.9338,999105.0
3.9504,999105.0
3.9672,999105.0
3.9839,999105.0
4.0005,999105.0
4.0171,999105.0
4.0335,999105.0
4.0502,999105.0
4.0669,999105.0
4.0836,999105.0
4.1004,999100.0
4.1170,999100.0
4.1336,999100.0
4.1505,999100.0
4.1674,999095.0
4.1837,999095.0
4.2002,999095.0
4.2171,999095.0
4.2337,999095.0
4.2507,999095.0
4.2668,999095.0
4.2837,999095.0
4.3007,999095.0
4.3174,999095.0
4.3336,999095.0
4.3502,999095.0
4.3669,999090.0
4.3835,999090.0
4.4004,999090.0
4.4172,999090.0
4.4337,999085.0
4.4506,999085.0
4.4672,999085.0
4.4834,999085.0
4.5006,999080.0
4.5170,999080.0
4.5339,999080.0
4.5501,999080.0
4.5672,999080.0
4.5840,999080.0
4.6003,999080.0
4.6172,999080.0
4.6339,999075.0
4.6504,999075.0
4.6671,999075.0
4.6837,999075.0
4.7005,999070.0
4.7169,999070.0
4.7340,999070.0
4.7501,999070.0
4.7672,999070.0
4.7838,999070.0
4.8006,999070.0
4.8171,999070.0
4.8340,999070.0
4.8504,999070.0
4.8671,999070.0
4.8835,999070.0
4.9005,999070.0
4.9170,999070.0
4.9340,999070.0
4.9506,999070.0
4.9670,999070.0
4.9835,999070.0
5.0007,999070.0
5.0170,999070.0
5.0336,999070.0
5.0502,999070.0
5.0670,999070.0
5.0838,999070.0
5.1002,999070.0
5.1172,999070.0
5.1336,999070.0
5.1505,999070.0
5.1668,999070.0
5.1834,999070.0
5.2005,999070.0
5.2173,999070.0
5.2336,999070.0
5.2503,999070.0
5.2669,999070.0
5.2839,999070.0
5.3002,999070.0
5.3169,999070.0
5.3338,999070.0
5.3506,999070.0
5.3670,999070.0
5.3836,999070.0
5.4006,999070.0
5.4170,999070.0
5.4340,999070.0
5.4505,999070.0
5.4675,999070.0
5.4839,999070.0
5.5007,999070.0
5.5169,999070.0
5.5338,999070.0
5.5504,999070.0
5.5671,999070.0
5.5835,999070.0
5.6006,999070.0
5.6169,999070.0
5.6338,999070.0
5.6506,999070.0
5.6671,999065.0
5.6836,999065.0
5.7005,999065.0
5.7169,999065.0
5.7337,999065.0
5.7502,999065.0
5.7672,999065.0
5.7837,999065.0
5.8005,999065.0
5.8168,999065.0
5.8338,999065.0
5.8501,999065.0
5.8671,999065.0
5.8835,999065.0
5.9002,999065.0
5.9171,999065.0
5.9339,999065.0
5.9502,999065.0
5.9670,999065.0
5.9837,999065.0
6.0003,999065.0
6.0171,999065.0
6.0338,999065.0
6.0503,999065.0
6.0668,999065.0
6.0834,999065.0
6.1002,999065.0
6.1173,999065.0
6.1335,999065.0
6.1502,999065.0
6.1671,999065.0
6.1836,999065.0
6.2002,999065.0
6.2171,999065.0
6.2339,999065.0
6.2502,999065.0
6.2669,999065.0
6.2836,999065.0
6.3003,999065.0
6.3170,999065.0
6.3338,999065.0
6.3501,999065.0
6.3672,999065.0
6.3839,999065.0
6.4004,999065.0
6.4172,999065.0
6.4338,999065.0
6.4505,999065.0
6.4671,999065.0
6.4837,999065.0
6.5002,999065.0
6.5173,999065.0
6.5335,999065.0
6.5504,999065.0
6.5676,999065.0
6.5840,999065.0
6.6002,999065.0
6.6172,999065.0
6.6334,999065.0
6.6503,999065.0
6.6671,999065.0
6.6840,999065.0
6.7002,999065.0
6.7172,999065.0
6.7335,999065.0
6.7502,999065.0
6.7670,999065.0
6.7839,999065.0
6.8003,999065.0
6.8173,999065.0
6.8340,999065.0
6.8505,999065.0
6.8672,999065.0
6.8840,999065.0
6.9007,999065.0
6.9174,999065.0
6.9335,999065.0
6.9502,999065.0
6.9669,999065.0
6.9840,999065.0
7.0001,999065.0
7.0172,999065.0
7.0342,999065.0
7.0507,999065.0
7.0672,999065.0
7.0835,999065.0
7.1006,999065.0
7.1174,999065.0
7.1337,999065.0
7.1504,999065.0
7.1672,999065.0
7.1838,999065.0
7.2005,999065.0
7.2172,999065.0
7.2336,999060.0
7.2502,999060.0
7.2671,999060.0
7.2837,999060.0
7.3005,999060.0
7.3171,999060.0
7.3337,999060.0
7.3506,999060.0
7.3671,999060.0
7.3838,999060.0
7.4005,999060.0
7.4169,999060.0
7.4335,999060.0
7.4506,999060.0
7.4669,999060.0
7.4836,999060.0
7.5002,999060.0
7.5170,999060.0
7.5339,999060.0
7.5505,999060.0
7.5670,999060.0
7.5836,999060.0
7.6003,999060.0
7.6168,999060.0
7.6335,999060.0
7.6503,999060.0
7.6670,999060.0
7.6839,999060.0
7.7002,999060.0
7.7172,999060.0
7.7336,999060.0
7.7505,999060.0
7.7673,999060.0
7.7839,999060.0
7.8002,999060.0
7.8169,999060.0
7.8340,999060.0
7.8505,999060.0
7.8672,999060.0
7.8836,999060.0
7.9002,999055.0
7.9169,999055.0
7.9339,999055.0
7.9507,999055.0
7.9671,999055.0
7.9837,999055.0
8.0002,999055.0
8.0172,999055.0
8.0335,999055.0
8.0502,999055.0
8.0669,999055.0
8.0838,999055.0
8.1005,999055.0
8.1174,999055.0
8.1338,999050.0
8.1505,999050.0
8.1668,999050.0
8.1837,999050.0
8.2004,999045.0
8.2169,999045.0
8.2335,999045.0
8.2502,999045.0
8.2670,999040.0
8.2836,999040.0
8.3003,999040.0
8.3172,999040.0
8.3334,999035.0
8.3505,999035.0
8.3672,999035.0
8.3837,999035.0
8.4006,999035.0
8.4173,999035.0
8.4335,999035.0
8.4503,999035.0
8.4672,999035.0
8.4837,999035.0
8.5001,999030.0
8.5171,999030.0
8.5338,999030.0
8.5504,999030.0
8.5677,999025.0
8.5839,999025.0
8.6004,999025.0
8.6169,999025.0
8.6335,999025.0
8.6505,999025.0
8.6669,999025.0
8.6835,999025.0
8.7003,999020.0
8.7171,999020.0
8.7337,999020.0
8.7502,999020.0
8.7672,999020.0
8.7838,999020.0
8.8004,999020.0
8.8169,999020.0
8.8337,999020.0
8.8504,999020.0
8.8670,999020.0
8.8837,999020.0
8.9004,999015.0
8.9169,999015.0
8.9335,999015.0
8.9504,999015.0
8.9673,999015.0
8.9835,999015.0
9.0002,999015.0
9.0169,999015.0
9.0338,999015.0
9.0507,999015.0
9.0669,999015.0
9.0838,999015.0
9.1003,999015.0
9.1173,999010.0
9.1336,999010.0
9.1505,999010.0
9.1669,999010.0
9.1839,999010.0
9.2002,999010.0
9.2168,999010.0
9.2334,999010.0
9.2501,999010.0
9.2672,999010.0
9.2838,999010.0
9.3005,999010.0
9.3171,999010.0
9.3338,999010.0
9.3506,999010.0
9.3670,999010.0
9.3840,999010.0
9.4001,999005.0
9.4170,999005.0
9.4335,999005.0
9.4506,999005.0
9.4670,999000.0
9.4838,999000.0
9.5006,999000.0
9.5172,999000.0
9.5339,998995.0
9.5505,998995.0
9.5672,998995.0
9.5839,998995.0
9.6002,998990.0
9.6172,998990.0
9.6339,998990.0
9.6506,998990.0
9.6671,998985.0
9.6835,998985.0
9.7006,998985.0
9.7172,998985.0
9.7338,998985.0
9.7505,998985.0
9.7673,998985.0
9.7837,998985.0
9.8002,998985.0
9.8172,998985.0
9.8338,998985.0
9.8502,998985.0
9.8669,998980.0
9.8836,998980.0
9.9004,998980.0
9.9172,998980.0
9.9335,998980.0
9.9502,998975.0
9.9671,998975.0
9.9837,998975.0
10.0004,998975.0
10.0169,998975.0
10.0336,998975.0
10.0504,998975.0
10.0672,998975.0
10.0837,998975.0
10.1003,998975.0
10.1168,998975.0
10.1334,998975.0
10.1507,998975.0
10.1671,998975.0
10.1839,998975.0
10.2006,998970.0
10.2173,998970.0
10.2338,998970.0
10.2503,998970.0
10.2670,998970.0
10.2837,998965.0
10.3004,998965.0
10.3169,998965.0
10.3338,998965.0
10.3502,998965.0
10.3673,998965.0
10.3839,998965.0
10.4009,998965.0
10.4172,998965.0
10.4336,998965.0
10.4502,998965.0
10.4672,998965.0
10.4841,998960.0
10.5006,998960.0
10.5172,998960.0
10.5340,998960.0
10.5505,998960.0
10.5675,998960.0
10.5841,998960.0
10.6004,998960.0
10.6171,998960.0
10.6339,998960.0
10.6502,998960.0
10.6672,998960.0
10.6836,998955.0
10.7004,998955.0
10.7173,998955.0
10.7342,998950.0
10.7503,998950.0
10.7672,998950.0
10.7840,998950.0
10.8002,998950.0
10.8170,998950.0
10.8337,998950.0
10.8504,998950.0
10.8674,998950.0
10.8840,998950.0
10.9003,998950.0
10.9173,998950.0
10.9334,998945.0
10.9506,998945.0
10.9673,998945.0
10.9836,998945.0
11.0005,998945.0
11.0168,998940.0
11.0340,998940.0
11.0501,998935.0
11.0671,998935.0
11.0836,998930.0
11.1005,998930.0
11.1167,998930.0
11.1338,998930.0
11.1502,998930.0
11.1668,998925.0
11.1838,998925.0
11.2004,998920.0
11.2171,998920.0
11.2335,998915.0
11.2506,998915.0
11.2668,998915.0
11.2840,998915.0
11.3003,998915.0
11.3171,998915.0
11.3336,998915.0
11.3507,998910.0
11.3674,998910.0
11.3837,998910.0
11.4005,998910.0
11.4171,998910.0
11.4337,998910.0
11.4505,998910.0
11.4672,998910.0
11.4837,998910.0
11.5002,998910.0
11.5172,998910.0
11.5338,998910.0
11.5502,998910.0
11.5670,998910.0
11.5835,998910.0
11.6005,998910.0
11.6169,998910.0
11.6336,998910.0
11.6505,998910.0
11.6672,998910.0
11.6835,998910.0
11.7004,998910.0
11.7170,998910.0
11.7335,998910.0
11.7503,998910.0
11.7669,998910.0
11.7839,998910.0
11.8006,998910.0
11.8171,998910.0
11.8337,998910.0
11.8502,998910.0
11.8674,998910.0
11.8840,998910.0
11.9003,998910.0
11.9168,998910.0
11.9336,998910.0
11.9505,998910.0
11.9670,998910.0
11.9839,998910.0
12.0003,998910.0
12.0171,998910.0
12.0338,998910.0
12.0503,998910.0
12.0671,998910.0
12.0834,998910.0
12.1005,998910.0
12.1170,998910.0
12.1337,998910.0
12.1503,998905.0
12.1669,998905.0
12.1834,998905.0
12.2005,998900.0
12.2171,998900.0
12.2337,998900.0
12.2503,998900.0
12.2671,998900.0
12.2837,998895.0
12.3006,998895.0
12.3173,998895.0
12.3349,998895.0
12.3503,998890.0
12.3670,998890.0
12.3836,998890.0
12.4007,998890.0
12.4171,998885.0
12.4336,998885.0
12.4505,998885.0
12.4672,998885.0
12.4838,998885.0
12.5005,998885.0
12.5170,998885.0
12.5341,998885.0
12.5504,998880.0
12.5672,998880.0
12.5836,998880.0
12.6003,998880.0
12.6170,998875.0
12.6338,998875.0
12.6504,998875.0
12.6669,998875.0
12.6837,998875.0
12.7005,998875.0
12.7168,998875.0
12.7337,998875.0
12.7503,998875.0
12.7672,998875.0
12.7835,998875.0
12.8002,998875.0
12.8172,998870.0
12.8339,998870.0
12.8506,998870.0
12.8671,998870.0
12.8836,998870.0
12.9005,998870.0
12.9169,998870.0
12.9338,998870.0
12.9504,998870.0
12.9669,998870.0
12.9835,998870.0
13.0002,998870.0
13.0167,998870.0
13.0334,998870.0
13.0501,998870.0
13.0673,998870.0
13.0836,998870.0
13.1001,998870.0
13.1170,998870.0
13.1338,998870.0
13.1501,998870.0
13.1672,998870.0
13.1838,998870.0
13.2005,998870.0
13.2173,998870.0
13.2338,998870.0
13.2502,998870.0
13.2671,998870.0
13.2836,998870.0
13.3005,998870.0
13.3170,998865.0
13.3337,998865.0
13.3502,998860.0
13.3673,998860.0
13.3838,998860.0
13.4007,998860.0
13.4173,998855.0
13.4338,998855.0
13.4505,998855.0
13.4673,998855.0
13.4836,998855.0
13.5005,998855.0
13.5171,998850.0
13.5337,998850.0
13.5503,998845.0
13.5674,998845.0
13.5836,998840.0
13.6002,998840.0
13.6170,998840.0
13.6339,998840.0
13.6505,998840.0
13.6673,998840.0
13.6835,998840.0
13.7007,998840.0
13.7171,998840.0
13.7337,998840.0
13.7505,998835.0
13.7672,998835.0
13.7838,998835.0
13.8006,998835.0
13.8171,998830.0
13.8338,998830.0
13.8502,998830.0
13.8671,998830.0
13.8839,998825.0
13.9003,998825.0
13.9170,998825.0
13.9335,998825.0
13.9501,998825.0
13.9670,998825.0
13.9838,998825.0
14.0004,998825.0
14.0168,998825.0
14.0338,998825.0
14.0505,998825.0
14.0671,998825.0
14.0837,998825.0
14.1004,998825.0
14.1171,998825.0
14.1336,998825.0
14.1502,998820.0
14.1671,998820.0
14.1839,998815.0
14.2006,998815.0
14.2171,998810.0
14.2337,998810.0
14.2503,998810.0
14.2676,998810.0
14.2838,998805.0
14.3002,998805.0
14.3174,998805.0
14.3347,998805.0
14.3505,998800.0
14.3673,998800.0
14.3835,998800.0
14.4005,998800.0
14.4169,998795.0
14.4336,998795.0
14.4505,998795.0
14.4668,998795.0
14.4837,998795.0
14.5002,998795.0
14.5172,998795.0
14.5336,998795.0
14.5507,998795.0
14.5672,998795.0
14.5838,998795.0
14.6003,998795.0
14.6171,998795.0
14.6336,998795.0
14.6503,998795.0
14.6671,998795.0
14.6838,998790.0
14.7006,998790.0
14.7170,998790.0
14.7337,998790.0
14.7507,998785.0
14.7673,998785.0
14.7838,998785.0
14.8001,998785.0
14.8172,998785.0
14.8341,998785.0
14.8505,998780.0
14.8674,998780.0
14.8837,998780.0
14.9004,998780.0
14.9169,998780.0
14.9334,998780.0
14.9507,998775.0
14.9671,998775.0
14.9839,998775.0
15.0003,998775.0
15.0171,998765.0
15.0335,998765.0
15.0506,998765.0
15.0670,998765.0
15.0837,998760.0
15.1005,998760.0
15.1170,998760.0
15.1340,998760.0
15.1503,998755.0
15.1669,998755.0
15.1837,998755.0
15.2006,998755.0
15.2173,998755.0
15.2340,998755.0
15.2505,998755.0
15.2674,998755.0
15.2837,998750.0
15.3002,998750.0
15.3169,998750.0
15.3335,998750.0
15.3502,998750.0
15.3668,998750.0
15.3840,998750.0
15.4002,998750.0
15.4172,998745.0
15.4339,998745.0
15.4506,998745.0
15.4670,998745.0
15.4838,998745.0
15.5006,998745.0
15.5168,998745.0
15.5334,998745.0
15.5501,998745.0
15.5668,998745.0
15.5834,998745.0
15.6001,998745.0
15.6168,998745.0
15.6339,998745.0
15.6503,998745.0
15.6668,998745.0
15.6834,998745.0
15.7001,998745.0
15.7171,998745.0
15.7338,998745.0
15.7503,998745.0
15.7668,998745.0
15.7838,998745.0
15.8005,998745.0
15.8169,998745.0
15.8338,998745.0
15.8505,998745.0
15.8676,998745.0
15.8836,998745.0
15.9005,998745.0
15.9172,998740.0
15.9336,998740.0
15.9508,998740.0
15.9672,998740.0
15.9835,998740.0
16.0005,998740.0
16.0168,998740.0
16.0336,998740.0
16.0503,998735.0
16.0672,998735.0
16.0836,998735.0
16.1003,998735.0
16.1170,998735.0
16.1337,998735.0
16.1503,998735.0
16.1669,998735.0
16.1836,998735.0
16.2003,998735.0
16.2173,998735.0
16.2338,998735.0
16.2506,998735.0
16.2672,998735.0
16.2840,998735.0
16.3006,998735.0
16.3170,998735.0
16.3337,998735.0
16.3502,998735.0
16.3672,998735.0
16.3838,998735.0
16.4002,998735.0
16.4168,998735.0
16.4339,998735.0
16.4506,998730.0
16.4670,998730.0
16.4836,998730.0
16.5002,998730.0
16.5173,998725.0
16.5335,998725.0
16.5504,998725.0
16.5671,998725.0
16.5839,998725.0
16.6007,998725.0
16.6168,998725.0
16.6337,998725.0
16.6505,998725.0
16.6671,998725.0
16.6837,998725.0
16.7005,998725.0
16.7171,998725.0
16.7335,998725.0
16.7505,998725.0
16.7673,998725.0
16.7837,998720.0
16.8001,998720.0
16.8170,998720.0
16.8338,998720.0
16.8506,998720.0
16.8683,998720.0
16.8836,998720.0
16.9003,998720.0
16.9170,998720.0
16.9337,998720.0
16.9503,998720.0
16.9671,998720.0
16.9835,998720.0
17.0003,998720.0
17.0172,998720.0
17.0339,998720.0
17.0503,998720.0
17.0676,998720.0
17.0837,998720.0
17.1004,998720.0
17.1172,998720.0
17.1335,998720.0
17.1506,998720.0
17.1668,998720.0
17.1840,998715.0
17.2001,998715.0
17.2171,998715.0
17.2338,998715.0
17.2503,998715.0
17.2673,998715.0
17.2836,998715.0
17.3002,998715.0
17.3170,998715.0
17.3338,998715.0
17.3506,998715.0
17.3668,998715.0
17.3836,998710.0
17.4001,998710.0
17.4170,998710.0
17.4335,998710.0
17.4507,998705.0
17.4670,998705.0
17.4838,998705.0
17.5004,998705.0
17.5170,998705.0
17.5336,998705.0
17.5504,998705.0
17.5673,998705.0
17.5836,998700.0
17.6002,998700.0
17.6172,998700.0
17.6337,998700.0
17.6505,998700.0
17.6671,998700.0
17.6836,998700.0
17.7003,998700.0
17.7172,998700.0
17.7340,998700.0
17.7506,998700.0
17.7668,998700.0
17.7837,998700.0
17.8004,998700.0
17.8171,998700.0
17.8337,998700.0
17.8504,998700.0
17.8669,998700.0
17.8836,998700.0
17.9003,998700.0
17.9170,998700.0
17.9335,998700.0
17.9506,998700.0
17.9674,998700.0
17.9840,998700.0
18.0003,998700.0
18.0173,998700.0
18.0336,998700.0
18.0505,998700.0
18.0669,998700.0
18.0840,998700.0
18.1001,998700.0
18.1171,998700.0
18.1335,998700.0
18.1504,998700.0
18.1668,998700.0
18.1836,998700.0
18.2008,998700.0
18.2170,998700.0
18.2338,998700.0
18.2503,998700.0
18.2669,998700.0
18.2838,998700.0
18.3003,998700.0
18.3174,998700.0
18.3339,998700.0
18.3501,998700.0
18.3672,998700.0
18.3835,998700.0
18.4005,998700.0
18.4175,998700.0
18.4335,998700.0
18.4502,998700.0
18.4671,998700.0
18.4838,998700.0
18.5003,998700.0
18.5170,998700.0
18.5337,998700.0
18.5502,998695.0
18.5668,998695.0
18.5838,998695.0
18.6006,998695.0
18.6171,998695.0
18.6336,998695.0
18.6506,998695.0
18.6671,998695.0
18.6836,998690.0
18.7004,998690.0
18.7171,998690.0
18.7335,998690.0
18.7506,998690.0
18.7670,998690.0
18.7836,998690.0
18.8006,998690.0
18.8173,998690.0
18.8341,998690.0
18.8502,998690.0
18.8669,998690.0
18.8839,998690.0
18.9006,998690.0
18.9172,998690.0
18.9339,998690.0
18.9505,998690.0
18.9675,998690.0
18.9838,998690.0
19.0005,998690.0
19.0171,998690.0
19.0337,998690.0
19.0502,998690.0
19.0669,998690.0
19.0837,998690.0
19.1006,998690.0
19.1168,998690.0
19.1336,998690.0
19.1506,998690.0
19.1673,998690.0
19.1837,998690.0
19.2001,998690.0
19.2169,998690.0
19.2336,998690.0
19.2502,998690.0
19.2672,998690.0
19.2836,998690.0
19.3005,998690.0
19.3173,998690.0
19.3339,998690.0
19.3504,998690.0
19.3671,998690.0
19.3836,998690.0
19.4004,998690.0
19.4170,998690.0
19.4340,998690.0
19.4501,998690.0
19.4671,998690.0
19.4839,998690.0
19.5006,998690.0
19.5169,998690.0
19.5342,998690.0
19.5505,998690.0
19.5671,998690.0
19.5838,998690.0
19.6002,998690.0
19.6169,998690.0
19.6338,998690.0
19.6505,998690.0
19.6670,998690.0
19.6837,998690.0
19.7006,998690.0
19.7171,998690.0
19.7337,998690.0
19.7502,998690.0
19.7674,998690.0
19.7838,998690.0
19.8002,998690.0
19.8168,998690.0
19.8335,998690.0
19.8507,998690.0
19.8673,998690.0
19.8837,998690.0
19.9000,998690.0
19.9171,998690.0
19.9337,998690.0
19.9503,998690.0
19.9672,998690.0
19.9838,998690.0
20.0002,998690.0
20.0171,998690.0
20.0338,998690.0
20.0502,998690.0
20.0668,998690.0
20.0836,998690.0
20.1004,998690.0
20.1173,998690.0
20.1337,998690.0
20.1505,998690.0
20.1672,998690.0
20.1838,998690.0
20.2007,998690.0
20.2169,998690.0
20.2338,998690.0
20.2502,998690.0
20.2670,998690.0
20.2838,998690.0
20.3007,998690.0
20.3172,998690.0
20.3336,998690.0
20.3503,998690.0
20.3671,998690.0
20.3841,998690.0
20.4004,998690.0
20.4171,998690.0
20.4338,998690.0
20.4504,998690.0
20.4669,998690.0
20.4835,998690.0
20.5003,998690.0
20.5169,998690.0
20.5339,998690.0
20.5504,998690.0
20.5671,998690.0
20.5840,998690.0
20.6006,998690.0
20.6172,998685.0
20.6335,998685.0
20.6506,998685.0
20.6671,998685.0
20.6834,998685.0
20.7004,998685.0
20.7170,998685.0
20.7336,998685.0
20.7503,998685.0
20.7673,998685.0
20.7835,998680.0
20.8004,998680.0
20.8169,998680.0
20.8335,998675.0
20.8505,998675.0
20.8674,998675.0
20.8835,998675.0
20.9003,998675.0
20.9169,998675.0
20.9339,998675.0
20.9502,998675.0
20.9670,998675.0
20.9839,998670.0
21.0002,998670.0
21.0171,998670.0
21.0341,998670.0
21.0504,998670.0
21.0673,998670.0
21.0839,998670.0
21.1004,998670.0
21.1169,998670.0
21.1335,998670.0
21.1501,998670.0
21.1674,998670.0
21.1835,998670.0
21.2005,998670.0
21.2168,998670.0
21.2336,998670.0
21.2504,998670.0
21.2668,998670.0
21.2841,998670.0
21.3007,998670.0
21.3168,998670.0
21.3338,998670.0
21.3504,998670.0
21.3668,998670.0
21.3835,998670.0
21.4002,998670.0
21.4169,998670.0
21.4336,998670.0
21.4504,998670.0
21.4673,998670.0
21.4838,998665.0
21.5001,998665.0
21.5169,998665.0
21.5339,998665.0
21.5506,998660.0
21.5669,998660.0
21.5835,998660.0
21.6003,998660.0
21.6173,998660.0
21.6342,998655.0
21.6506,998655.0
21.6673,998655.0
21.6839,998655.0
21.7002,998655.0
21.7171,998655.0
21.7338,998655.0
21.7504,998655.0
21.7672,998655.0
21.7839,998655.0
21.8004,998655.0
21.8168,998650.0
21.8337,998650.0
21.8504,998650.0
21.8671,998650.0
21.8836,998650.0
21.9004,998650.0
21.9170,998650.0
21.9339,998650.0
21.9503,998650.0
21.9669,998650.0
21.9837,998650.0
22.0002,998650.0
22.0172,998645.0
22.0337,998645.0
22.0503,998645.0
22.0673,998645.0
22.0839,998640.0
22.1005,998640.0
22.1168,998640.0
22.1340,998640.0
22.1502,998640.0
22.1671,998640.0
22.1834,998640.0
22.2003,998640.0
22.2169,998640.0
22.2334,998640.0
22.2504,998640.0
22.2671,998640.0
22.2838,998640.0
22.3002,998640.0
22.3169,998640.0
22.3335,998640.0
22.3502,998640.0
22.3671,998640.0
22.3838,998640.0
22.4002,998640.0
22.4173,998640.0
22.4339,998640.0
22.4506,998640.0
22.4675,998640.0
22.4834,998640.0
22.5002,998640.0
22.5171,998640.0
22.5339,998640.0
22.5501,998640.0
22.5672,998640.0
22.5836,998640.0
22.6005,998640.0
22.6168,998640.0
22.6341,998640.0
22.6503,998640.0
22.6669,998640.0
22.6838,998640.0
22.7003,998640.0
22.7169,998640.0
22.7337,998640.0
22.7505,998640.0
22.7669,998640.0
22.7836,998635.0
22.8003,998635.0
22.8170,998635.0
22.8339,998635.0
22.8507,998630.0
22.8673,998630.0
22.8834,998625.0
22.9005,998625.0
22.9170,998620.0
22.9338,998620.0
22.9501,998615.0
22.9672,998615.0
22.9838,998615.0
23.0006,998615.0
23.0170,998615.0
23.0337,998615.0
23.0503,998615.0
23.0673,998615.0
23.0837,998615.0
23.1003,998615.0
23.1173,998615.0
23.1336,998615.0
23.1507,998615.0
23.1671,998615.0
23.1839,998615.0
23.2004,998615.0
23.2168,998610.0
23.2337,998610.0
23.2505,998610.0
23.2674,998610.0
23.2837,998610.0
23.3003,998610.0
